Lable,Tweet
positive,[TRANS] It has been reported that members of New Journey to the West 4 opened Kang's Kitchen in Jeju Island! #NewJourneyToTheWest https://t.co/jIT3ugZskI
positive,[TRANS] It has been reported that members of New Journey to the West 4 opened Kang's Kitchen in Jeju Island! #NewJourneyToTheWest https://t.co/jIT3ugZskI
negative,Dongmin: [to inyoung hyunseok] it's your turn to tell me what I need to do. I really don't know what to do anymore... #societygame2 https://t.co/YjNXlkR8Kf
neutral,I've just watched episode S02E172 of Abnormal Summit! #abnormalsummit https://t.co/ySPJimq8OL #tvtime https://t.co/SAEQ7ahldQ
negative,this season societygame2 why so depressing...
positive,MINHO'S LAUGH WHILE TAEMIN TEACHES THEM MOVE #Abnormalsummit https://t.co/0PY8M4IjNq
positive,[WeeklyIdol] Heechul kept his promise. He bought his stylist a new phone by his own card after he asked her to dance IOI a little bit 😅😁😂🙆 https://t.co/xOgPxSeGeE
negative,He is such a kid! Hahahahahahaha! I remember how he used to argue with the staff of 1N2D about UFOs even telling Na PD to destroy the film/photo because the UFOs do not like it. And he was dead serious hahahaha! https://t.co/wVaP5oX1Pj
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
neutral,Summer Vacation Party #1N2D
neutral,This the THE train the world needs ❤️🚊❤️ #1박2일 #1N2D #2D1N https://t.co/PkvWkxDYXx
positive,Vean #WEEKLYIDOL :3 EP 1: Ver en Facebook: https://t.co/943GnuT0jN Ver en Youtube: https://t.co/3jgy1Gw7zH EP 2:... https://t.co/qkXUKCDlCk
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] 171115 MBC Weekly Idol EP329 with Super Junior - Yesung &amp; Heechul fighting https://t.co/6ZRQLGO6ix #SuperJunior #Heechul #Yesung #슈퍼주니어 #김희철 #희철 #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,Vean #WEEKLYIDOL :3 EP 1: Ver en Facebook: https://t.co/943GnuT0jN Ver en Youtube: https://t.co/3jgy1Gw7zH EP 2:... https://t.co/qkXUKCDlCk
positive,@windlessdeer @hadouCHEN suju so loud 😂😂😂 EXO looks like they became rookies again😂 this is 2nd part of weeklyidol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,Vean #WEEKLYIDOL :3 EP 1: Ver en Facebook: https://t.co/943GnuT0jN Ver en Youtube: https://t.co/3jgy1Gw7zH EP 2:... https://t.co/qkXUKCDlCk
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,SUPER JUNIOR IS LEGENDARY! #WeeklyIdol
positive,Vean #WEEKLYIDOL :3 EP 1: Ver en Facebook: https://t.co/943GnuT0jN Ver en Youtube: https://t.co/3jgy1Gw7zH EP 2:... https://t.co/qkXUKCDlCk
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,Vean #WEEKLYIDOL :3 EP 1: Ver en Facebook: https://t.co/943GnuT0jN Ver en Youtube: https://t.co/3jgy1Gw7zH EP 2:... https://t.co/qkXUKCDlCk
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,Check out #SuperJunior doing girl group dances on #WeeklyIdol! So cute and funny. #kpop #kvariety https://t.co/XueI4vLOjW
negative,Knowing Brothers aired their 100th episode yesterday! Here's a clip to commemorate our favourite's 100th episode. 🎉 #아주칭찬해 https://t.co/sS17L6Li28
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
neutral,#SuperJunior &lt;KnowingBros&gt;PD said https://t.co/CtxRFHqLUb https://t.co/UHzxRBnDOw
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
neutral,Overcome our Fears #1N2D
neutral,I've just watched episode S01E329 of Weekly Idol! #weeklyidol #tvtime https://t.co/9TLRCSHS3s https://t.co/67wLnIodEn
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
neutral,I've just watched episode S01E328 of Weekly Idol! #weeklyidol #tvtime https://t.co/oGV76wQZAo https://t.co/DzKc5NEtqa
neutral,2 people followed me today tracked by https://t.co/KKHEmNKNEX
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
neutral,I've just watched episode S01E329 of Weekly Idol! #weeklyidol #tvtime https://t.co/U7l0F0PPtY
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
neutral,Heechul to Eunhyuk: 164?! (after checking the boy’s IQ). Isn’t that your height? Eunhyuk: No no. It’s Donghae’s. 🤣🤣 #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,Can we apperiacte how cute yesung is with this kid like omg sooo cute ahhhhh why ! &gt;.&lt; 💓 but still there all awww with this kid !!! @donghae861015 #superjunior #weeklyidol #awwww https://t.co/9TvgqveAQ4
negative,Eunhyuk and his Family. Hahaha. Please treat them carefully SJ. #Myeolchi #Eunhyuk #WeeklyIdol #SuperJunior https://t.co/W5Cpm64wcm
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,i watched sj on knowingbros last night and my cheeks still hurt a bit from laughing too much 😂
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
neutral,was necessary make this gif asdfghjklñ😚😅😅 #h8shi #seventeen #papergame #WeeklyIdol https://t.co/CxEA7VsE2m
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
neutral,watching #SuperJunior on #WeeklyIdol and I'm starting to fall for them all over again my bias are attacking me with their cuteness I missed
positive,Check out #SuperJunior doing girl group dances on #WeeklyIdol! So cute and funny. #kpop #kvariety https://t.co/XueI4vLOjW
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] 171115 MBC Weekly Idol EP329 with Super Junior - Yesung &amp; Heechul fighting https://t.co/6ZRQLGO6ix #SuperJunior #Heechul #Yesung #슈퍼주니어 #김희철 #희철 #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[Throwback] 11.16.2012 SuperStar K4 semifinal (fan cam) Cr: 🔹영상출처 : PANGSTORY 🔹You Tuber : pang story Clip Cr: @iky5130541 .. We miss your smile~ hope you stay healthy and will be able to see you on stage soon~! . #정준영 #jungjoonyoung #1n2d #drugrestaurant #드럭레스토랑 https://t.co/QFVIC7lDRP
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,[ENGSUB] Weekly Idol Episode 329 with Super Junior!!! https://t.co/07qzC0wbj2 #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
positive,ENGSUB Weekly Idol EP329 Super Junior https://t.co/K1ytFxc1rW #슈퍼주니어_BlackSuit #SuperJunior #슈퍼주니어PLAY #BlackSuit #슈퍼주니어 #Heechul #WeeklyIdol
